"Start time UTC","End time UTC","Electricity consumption in Finland"
"2023-06-14T02:30:00.000Z","2023-06-14T02:45:00.000Z","7995"
"2023-06-14T02:45:00.000Z","2023-06-14T03:00:00.000Z","7995"
"2023-06-14T03:00:00.000Z","2023-06-14T03:15:00.000Z","7995"
"2023-06-14T03:15:00.000Z","2023-06-14T03:30:00.000Z","7995"
"2023-06-14T03:30:00.000Z","2023-06-14T03:45:00.000Z","7995"
"2023-06-14T03:45:00.000Z","2023-06-14T04:00:00.000Z","7995"
"2023-06-14T04:00:00.000Z","2023-06-14T04:15:00.000Z","7995"
"2023-06-14T04:15:00.000Z","2023-06-14T04:30:00.000Z","7995"
"2023-06-14T04:30:00.000Z","2023-06-14T04:45:00.000Z","7995"
"2023-06-14T04:45:00.000Z","2023-06-14T05:00:00.000Z","7995"
"2023-06-14T05:00:00.000Z","2023-06-14T05:15:00.000Z","7995"
"2023-06-14T05:15:00.000Z","2023-06-14T05:30:00.000Z","7995"
"2023-06-14T05:30:00.000Z","2023-06-14T05:45:00.000Z","7995"
"2023-06-14T05:45:00.000Z","2023-06-14T06:00:00.000Z","7995"
"2023-06-14T06:00:00.000Z","2023-06-14T06:15:00.000Z","7995"
"2023-06-14T06:15:00.000Z","2023-06-14T06:30:00.000Z","7995"
"2023-06-14T06:30:00.000Z","2023-06-14T06:45:00.000Z","7995"
"2023-06-14T06:45:00.000Z","2023-06-14T07:00:00.000Z","7995"
"2023-06-14T07:00:00.000Z","2023-06-14T07:15:00.000Z","7995"
"2023-06-14T07:15:00.000Z","2023-06-14T07:30:00.000Z","8081"
"2023-06-14T07:30:00.000Z","2023-06-14T07:45:00.000Z","8081"
"2023-06-14T07:45:00.000Z","2023-06-14T08:00:00.000Z","8258"
"2023-06-14T08:00:00.000Z","2023-06-14T08:15:00.000Z","8258"
"2023-06-14T08:15:00.000Z","2023-06-14T08:30:00.000Z","8226"
"2023-06-14T08:30:00.000Z","2023-06-14T08:45:00.000Z","8226"
"2023-06-14T08:45:00.000Z","2023-06-14T09:00:00.000Z","8281"
"2023-06-14T09:00:00.000Z","2023-06-14T09:15:00.000Z","8281"
"2023-06-14T09:15:00.000Z","2023-06-14T09:30:00.000Z","8186"
"2023-06-14T09:30:00.000Z","2023-06-14T09:45:00.000Z","8186"
"2023-06-14T09:45:00.000Z","2023-06-14T10:00:00.000Z","8252"
"2023-06-14T10:00:00.000Z","2023-06-14T10:15:00.000Z","8252"
"2023-06-14T10:15:00.000Z","2023-06-14T10:30:00.000Z","8247"
"2023-06-14T10:30:00.000Z","2023-06-14T10:45:00.000Z","8247"
"2023-06-14T10:45:00.000Z","2023-06-14T11:00:00.000Z","8224"
"2023-06-14T11:00:00.000Z","2023-06-14T11:15:00.000Z","8224"
"2023-06-14T11:15:00.000Z","2023-06-14T11:30:00.000Z","8171"
"2023-06-14T11:30:00.000Z","2023-06-14T11:45:00.000Z","8171"
"2023-06-14T11:45:00.000Z","2023-06-14T12:00:00.000Z","8123"
"2023-06-14T12:00:00.000Z","2023-06-14T12:15:00.000Z","8123"
"2023-06-14T12:15:00.000Z","2023-06-14T12:30:00.000Z","8153"
"2023-06-14T12:30:00.000Z","2023-06-14T12:45:00.000Z","8153"
"2023-06-14T12:45:00.000Z","2023-06-14T13:00:00.000Z","8101"
"2023-06-14T13:00:00.000Z","2023-06-14T13:15:00.000Z","8101"
"2023-06-14T13:15:00.000Z","2023-06-14T13:30:00.000Z","8063"
"2023-06-14T13:30:00.000Z","2023-06-14T13:45:00.000Z","8063"
"2023-06-14T13:45:00.000Z","2023-06-14T14:00:00.000Z","8091"
"2023-06-14T14:00:00.000Z","2023-06-14T14:15:00.000Z","8091"
"2023-06-14T14:15:00.000Z","2023-06-14T14:30:00.000Z","8140"
"2023-06-14T14:30:00.000Z","2023-06-14T14:45:00.000Z","8140"
"2023-06-14T14:45:00.000Z","2023-06-14T15:00:00.000Z","8041"
"2023-06-14T15:00:00.000Z","2023-06-14T15:15:00.000Z","8041"
"2023-06-14T15:15:00.000Z","2023-06-14T15:30:00.000Z","8087"
"2023-06-14T15:30:00.000Z","2023-06-14T15:45:00.000Z","8087"
"2023-06-14T15:45:00.000Z","2023-06-14T16:00:00.000Z","8070"
"2023-06-14T16:00:00.000Z","2023-06-14T16:15:00.000Z","8070"
"2023-06-14T16:15:00.000Z","2023-06-14T16:30:00.000Z","8057"
"2023-06-14T16:30:00.000Z","2023-06-14T16:45:00.000Z","8057"
"2023-06-14T16:45:00.000Z","2023-06-14T17:00:00.000Z","8109"
"2023-06-14T17:00:00.000Z","2023-06-14T17:15:00.000Z","8109"
"2023-06-14T17:15:00.000Z","2023-06-14T17:30:00.000Z","8097"
"2023-06-14T17:30:00.000Z","2023-06-14T17:45:00.000Z","8097"
"2023-06-14T17:45:00.000Z","2023-06-14T18:00:00.000Z","7939"
"2023-06-14T18:00:00.000Z","2023-06-14T18:15:00.000Z","7939"
"2023-06-14T18:15:00.000Z","2023-06-14T18:30:00.000Z","7766"
"2023-06-14T18:30:00.000Z","2023-06-14T18:45:00.000Z","7766"
"2023-06-14T18:45:00.000Z","2023-06-14T19:00:00.000Z","7500"
"2023-06-14T19:00:00.000Z","2023-06-14T19:15:00.000Z","7500"
"2023-06-14T19:15:00.000Z","2023-06-14T19:30:00.000Z","7567"
"2023-06-14T19:30:00.000Z","2023-06-14T19:45:00.000Z","7567"
"2023-06-14T19:45:00.000Z","2023-06-14T20:00:00.000Z","7561"
"2023-06-14T20:00:00.000Z","2023-06-14T20:15:00.000Z","7561"
"2023-06-14T20:15:00.000Z","2023-06-14T20:30:00.000Z","7534"
"2023-06-14T20:30:00.000Z","2023-06-14T20:45:00.000Z","7534"
"2023-06-14T20:45:00.000Z","2023-06-14T21:00:00.000Z","7190"
"2023-06-14T21:00:00.000Z","2023-06-14T21:15:00.000Z","7190"
"2023-06-14T21:15:00.000Z","2023-06-14T21:30:00.000Z","7116"
"2023-06-14T21:30:00.000Z","2023-06-14T21:45:00.000Z","7116"
"2023-06-14T21:45:00.000Z","2023-06-14T22:00:00.000Z","6970"
"2023-06-14T22:00:00.000Z","2023-06-14T22:15:00.000Z","6970"
"2023-06-14T22:15:00.000Z","2023-06-14T22:30:00.000Z","6765"
"2023-06-14T22:30:00.000Z","2023-06-14T22:45:00.000Z","6765"
"2023-06-14T22:45:00.000Z","2023-06-14T23:00:00.000Z","6690"
"2023-06-14T23:00:00.000Z","2023-06-14T23:15:00.000Z","6690"
"2023-06-14T23:15:00.000Z","2023-06-14T23:30:00.000Z","6617"
"2023-06-14T23:30:00.000Z","2023-06-14T23:45:00.000Z","6617"
"2023-06-14T23:45:00.000Z","2023-06-15T00:00:00.000Z","6519"
"2023-06-15T00:00:00.000Z","2023-06-15T00:15:00.000Z","6519"
"2023-06-15T00:15:00.000Z","2023-06-15T00:30:00.000Z","6544"
"2023-06-15T00:30:00.000Z","2023-06-15T00:45:00.000Z","6544"
"2023-06-15T00:45:00.000Z","2023-06-15T01:00:00.000Z","6474"
"2023-06-15T01:00:00.000Z","2023-06-15T01:15:00.000Z","6474"
"2023-06-15T01:15:00.000Z","2023-06-15T01:30:00.000Z","6379"
"2023-06-15T01:30:00.000Z","2023-06-15T01:45:00.000Z","6379"
"2023-06-15T01:45:00.000Z","2023-06-15T02:00:00.000Z","6425"
"2023-06-15T02:00:00.000Z","2023-06-15T02:15:00.000Z","6425"
"2023-06-15T02:15:00.000Z","2023-06-15T02:30:00.000Z","6502"
"2023-06-15T02:30:00.000Z","2023-06-15T02:45:00.000Z","6502"
"2023-06-15T02:45:00.000Z","2023-06-15T03:00:00.000Z","6647"
"2023-06-15T03:00:00.000Z","2023-06-15T03:15:00.000Z","6647"
"2023-06-15T03:15:00.000Z","2023-06-15T03:30:00.000Z","6973"
"2023-06-15T03:30:00.000Z","2023-06-15T03:45:00.000Z","6973"
"2023-06-15T03:45:00.000Z","2023-06-15T04:00:00.000Z","7313"
"2023-06-15T04:00:00.000Z","2023-06-15T04:15:00.000Z","7313"
"2023-06-15T04:15:00.000Z","2023-06-15T04:30:00.000Z","7578"
"2023-06-15T04:30:00.000Z","2023-06-15T04:45:00.000Z","7578"
"2023-06-15T04:45:00.000Z","2023-06-15T05:00:00.000Z","7835"
"2023-06-15T05:00:00.000Z","2023-06-15T05:15:00.000Z","7835"
"2023-06-15T05:15:00.000Z","2023-06-15T05:30:00.000Z","7834"
"2023-06-15T05:30:00.000Z","2023-06-15T05:45:00.000Z","7834"
"2023-06-15T05:45:00.000Z","2023-06-15T06:00:00.000Z","8028"
"2023-06-15T06:00:00.000Z","2023-06-15T06:15:00.000Z","8028"
"2023-06-15T06:15:00.000Z","2023-06-15T06:30:00.000Z","8126"
"2023-06-15T06:30:00.000Z","2023-06-15T06:45:00.000Z","8126"
"2023-06-15T06:45:00.000Z","2023-06-15T07:00:00.000Z","8251"
"2023-06-15T07:00:00.000Z","2023-06-15T07:15:00.000Z","8251"
"2023-06-15T07:15:00.000Z","2023-06-15T07:30:00.000Z","8263"
"2023-06-15T07:30:00.000Z","2023-06-15T07:45:00.000Z","8263"
"2023-06-15T07:45:00.000Z","2023-06-15T08:00:00.000Z","8340"
"2023-06-15T08:00:00.000Z","2023-06-15T08:15:00.000Z","8340"
"2023-06-15T08:15:00.000Z","2023-06-15T08:30:00.000Z","8306"
"2023-06-15T08:30:00.000Z","2023-06-15T08:45:00.000Z","8306"
"2023-06-15T08:45:00.000Z","2023-06-15T09:00:00.000Z","8306"
"2023-06-15T09:00:00.000Z","2023-06-15T09:15:00.000Z","8306"
"2023-06-15T09:15:00.000Z","2023-06-15T09:30:00.000Z","8306"
"2023-06-15T09:30:00.000Z","2023-06-15T09:45:00.000Z","8336"
"2023-06-15T09:45:00.000Z","2023-06-15T10:00:00.000Z","8336"
"2023-06-15T10:00:00.000Z","2023-06-15T10:15:00.000Z","8284"
"2023-06-15T10:15:00.000Z","2023-06-15T10:30:00.000Z","8284"
"2023-06-15T10:30:00.000Z","2023-06-15T10:45:00.000Z","8279"
"2023-06-15T10:45:00.000Z","2023-06-15T11:00:00.000Z","8279"
"2023-06-15T11:00:00.000Z","2023-06-15T11:15:00.000Z","8258"
"2023-06-15T11:15:00.000Z","2023-06-15T11:30:00.000Z","8258"
"2023-06-15T11:30:00.000Z","2023-06-15T11:45:00.000Z","8209"
"2023-06-15T11:45:00.000Z","2023-06-15T12:00:00.000Z","8209"
"2023-06-15T12:00:00.000Z","2023-06-15T12:15:00.000Z","8237"
"2023-06-15T12:15:00.000Z","2023-06-15T12:30:00.000Z","8237"
"2023-06-15T12:30:00.000Z","2023-06-15T12:45:00.000Z","8182"
"2023-06-15T12:45:00.000Z","2023-06-15T13:00:00.000Z","8182"
"2023-06-15T13:00:00.000Z","2023-06-15T13:15:00.000Z","8138"
"2023-06-15T13:15:00.000Z","2023-06-15T13:30:00.000Z","8138"
"2023-06-15T13:30:00.000Z","2023-06-15T13:45:00.000Z","8136"
"2023-06-15T13:45:00.000Z","2023-06-15T14:00:00.000Z","8136"
"2023-06-15T14:00:00.000Z","2023-06-15T14:15:00.000Z","8146"
"2023-06-15T14:15:00.000Z","2023-06-15T14:30:00.000Z","8146"
"2023-06-15T14:30:00.000Z","2023-06-15T14:45:00.000Z","8037"
"2023-06-15T14:45:00.000Z","2023-06-15T15:00:00.000Z","8037"
"2023-06-15T15:00:00.000Z","2023-06-15T15:15:00.000Z","8031"
"2023-06-15T15:15:00.000Z","2023-06-15T15:30:00.000Z","8031"
"2023-06-15T15:30:00.000Z","2023-06-15T15:45:00.000Z","7935"
"2023-06-15T15:45:00.000Z","2023-06-15T16:00:00.000Z","7935"
"2023-06-15T16:00:00.000Z","2023-06-15T16:15:00.000Z","8048"
"2023-06-15T16:15:00.000Z","2023-06-15T16:30:00.000Z","8048"
"2023-06-15T16:30:00.000Z","2023-06-15T16:45:00.000Z","7908"
"2023-06-15T16:45:00.000Z","2023-06-15T17:00:00.000Z","7908"
"2023-06-15T17:00:00.000Z","2023-06-15T17:15:00.000Z","7941"
"2023-06-15T17:15:00.000Z","2023-06-15T17:30:00.000Z","7941"
"2023-06-15T17:30:00.000Z","2023-06-15T17:45:00.000Z","7858"
"2023-06-15T17:45:00.000Z","2023-06-15T18:00:00.000Z","7858"
"2023-06-15T18:00:00.000Z","2023-06-15T18:15:00.000Z","7742"
"2023-06-15T18:15:00.000Z","2023-06-15T18:30:00.000Z","7742"
"2023-06-15T18:30:00.000Z","2023-06-15T18:45:00.000Z","7559"
"2023-06-15T18:45:00.000Z","2023-06-15T19:00:00.000Z","7559"
"2023-06-15T19:00:00.000Z","2023-06-15T19:15:00.000Z","7316"
"2023-06-15T19:15:00.000Z","2023-06-15T19:30:00.000Z","7316"
"2023-06-15T19:30:00.000Z","2023-06-15T19:45:00.000Z","7541"
"2023-06-15T19:45:00.000Z","2023-06-15T20:00:00.000Z","7541"
"2023-06-15T20:00:00.000Z","2023-06-15T20:15:00.000Z","7418"
"2023-06-15T20:15:00.000Z","2023-06-15T20:30:00.000Z","7418"
"2023-06-15T20:30:00.000Z","2023-06-15T20:45:00.000Z","7316"
"2023-06-15T20:45:00.000Z","2023-06-15T21:00:00.000Z","7316"
"2023-06-15T21:00:00.000Z","2023-06-15T21:15:00.000Z","7079"
"2023-06-15T21:15:00.000Z","2023-06-15T21:30:00.000Z","7079"
"2023-06-15T21:30:00.000Z","2023-06-15T21:45:00.000Z","6912"
"2023-06-15T21:45:00.000Z","2023-06-15T22:00:00.000Z","6912"
"2023-06-15T22:00:00.000Z","2023-06-15T22:15:00.000Z","6742"
"2023-06-15T22:15:00.000Z","2023-06-15T22:30:00.000Z","6742"
"2023-06-15T22:30:00.000Z","2023-06-15T22:45:00.000Z","6585"
"2023-06-15T22:45:00.000Z","2023-06-15T23:00:00.000Z","6585"
"2023-06-15T23:00:00.000Z","2023-06-15T23:15:00.000Z","6463"
"2023-06-15T23:15:00.000Z","2023-06-15T23:30:00.000Z","6463"
"2023-06-15T23:30:00.000Z","2023-06-15T23:45:00.000Z","6431"
"2023-06-15T23:45:00.000Z","2023-06-16T00:00:00.000Z","6431"
"2023-06-16T00:00:00.000Z","2023-06-16T00:15:00.000Z","6395"
"2023-06-16T00:15:00.000Z","2023-06-16T00:30:00.000Z","6395"
"2023-06-16T00:30:00.000Z","2023-06-16T00:45:00.000Z","6349"
"2023-06-16T00:45:00.000Z","2023-06-16T01:00:00.000Z","6349"
"2023-06-16T01:00:00.000Z","2023-06-16T01:15:00.000Z","6282"
"2023-06-16T01:15:00.000Z","2023-06-16T01:30:00.000Z","6282"
"2023-06-16T01:30:00.000Z","2023-06-16T01:45:00.000Z","6311"
"2023-06-16T01:45:00.000Z","2023-06-16T02:00:00.000Z","6311"
"2023-06-16T02:00:00.000Z","2023-06-16T02:15:00.000Z","6305"
"2023-06-16T02:15:00.000Z","2023-06-16T02:30:00.000Z","6305"
"2023-06-16T02:30:00.000Z","2023-06-16T02:45:00.000Z","6615"
"2023-06-16T02:45:00.000Z","2023-06-16T03:00:00.000Z","6615"
"2023-06-16T03:00:00.000Z","2023-06-16T03:15:00.000Z","6646"
"2023-06-16T03:15:00.000Z","2023-06-16T03:30:00.000Z","6646"
"2023-06-16T03:30:00.000Z","2023-06-16T03:45:00.000Z","7153"
"2023-06-16T03:45:00.000Z","2023-06-16T04:00:00.000Z","7153"
"2023-06-16T04:00:00.000Z","2023-06-16T04:15:00.000Z","7462"
"2023-06-16T04:15:00.000Z","2023-06-16T04:30:00.000Z","7462"
"2023-06-16T04:30:00.000Z","2023-06-16T04:45:00.000Z","7689"
"2023-06-16T04:45:00.000Z","2023-06-16T05:00:00.000Z","7689"
"2023-06-16T05:00:00.000Z","2023-06-16T05:15:00.000Z","7876"
"2023-06-16T05:15:00.000Z","2023-06-16T05:30:00.000Z","7876"
"2023-06-16T05:30:00.000Z","2023-06-16T05:45:00.000Z","8036"
"2023-06-16T05:45:00.000Z","2023-06-16T06:00:00.000Z","8036"
"2023-06-16T06:00:00.000Z","2023-06-16T06:15:00.000Z","8056"
"2023-06-16T06:15:00.000Z","2023-06-16T06:30:00.000Z","8056"
"2023-06-16T06:30:00.000Z","2023-06-16T06:45:00.000Z","8039"
"2023-06-16T06:45:00.000Z","2023-06-16T07:00:00.000Z","8039"
"2023-06-16T07:00:00.000Z","2023-06-16T07:15:00.000Z","8183"
"2023-06-16T07:15:00.000Z","2023-06-16T07:30:00.000Z","8183"
"2023-06-16T07:30:00.000Z","2023-06-16T07:45:00.000Z","8227"
"2023-06-16T07:45:00.000Z","2023-06-16T08:00:00.000Z","8227"
"2023-06-16T08:00:00.000Z","2023-06-16T08:15:00.000Z","8227"
"2023-06-16T08:15:00.000Z","2023-06-16T08:30:00.000Z","8227"
"2023-06-16T08:30:00.000Z","2023-06-16T08:45:00.000Z","8283"
"2023-06-16T08:45:00.000Z","2023-06-16T09:00:00.000Z","8283"
"2023-06-16T09:00:00.000Z","2023-06-16T09:15:00.000Z","8274"
"2023-06-16T09:15:00.000Z","2023-06-16T09:30:00.000Z","8274"
"2023-06-16T09:30:00.000Z","2023-06-16T09:45:00.000Z","8333"
"2023-06-16T09:45:00.000Z","2023-06-16T10:00:00.000Z","8333"
"2023-06-16T10:00:00.000Z","2023-06-16T10:15:00.000Z","8178"
"2023-06-16T10:15:00.000Z","2023-06-16T10:30:00.000Z","8178"
"2023-06-16T10:30:00.000Z","2023-06-16T10:45:00.000Z","8188"
"2023-06-16T10:45:00.000Z","2023-06-16T11:00:00.000Z","8188"
"2023-06-16T11:00:00.000Z","2023-06-16T11:15:00.000Z","8100"
"2023-06-16T11:15:00.000Z","2023-06-16T11:30:00.000Z","8100"
"2023-06-16T11:30:00.000Z","2023-06-16T11:45:00.000Z","8104"
"2023-06-16T11:45:00.000Z","2023-06-16T12:00:00.000Z","8104"
"2023-06-16T12:00:00.000Z","2023-06-16T12:15:00.000Z","8104"
"2023-06-16T12:15:00.000Z","2023-06-16T12:30:00.000Z","8104"
"2023-06-16T12:30:00.000Z","2023-06-16T12:45:00.000Z","8104"
"2023-06-16T12:45:00.000Z","2023-06-16T13:00:00.000Z","8104"
"2023-06-16T13:00:00.000Z","2023-06-16T13:15:00.000Z","7925"
"2023-06-16T13:15:00.000Z","2023-06-16T13:30:00.000Z","7925"
"2023-06-16T13:30:00.000Z","2023-06-16T13:45:00.000Z","7948"
"2023-06-16T13:45:00.000Z","2023-06-16T14:00:00.000Z","7948"
"2023-06-16T14:00:00.000Z","2023-06-16T14:15:00.000Z","8006"
"2023-06-16T14:15:00.000Z","2023-06-16T14:30:00.000Z","8006"
"2023-06-16T14:30:00.000Z","2023-06-16T14:45:00.000Z","7908"
"2023-06-16T14:45:00.000Z","2023-06-16T15:00:00.000Z","7908"
"2023-06-16T15:00:00.000Z","2023-06-16T15:15:00.000Z","7970"
"2023-06-16T15:15:00.000Z","2023-06-16T15:30:00.000Z","7970"
"2023-06-16T15:30:00.000Z","2023-06-16T15:45:00.000Z","7811"
"2023-06-16T15:45:00.000Z","2023-06-16T16:00:00.000Z","7811"
"2023-06-16T16:00:00.000Z","2023-06-16T16:15:00.000Z","7822"
"2023-06-16T16:15:00.000Z","2023-06-16T16:30:00.000Z","7323"
"2023-06-16T16:30:00.000Z","2023-06-16T16:45:00.000Z","7323"
"2023-06-16T16:45:00.000Z","2023-06-16T17:00:00.000Z","7323"
"2023-06-16T17:00:00.000Z","2023-06-16T17:15:00.000Z","7323"
"2023-06-16T17:15:00.000Z","2023-06-16T17:30:00.000Z","7323"
"2023-06-16T17:30:00.000Z","2023-06-16T17:45:00.000Z","7323"
"2023-06-16T17:45:00.000Z","2023-06-16T18:00:00.000Z","7323"
"2023-06-16T18:00:00.000Z","2023-06-16T18:15:00.000Z","7323"
"2023-06-16T18:15:00.000Z","2023-06-16T18:30:00.000Z","7323"
"2023-06-16T18:30:00.000Z","2023-06-16T18:45:00.000Z","7323"
"2023-06-16T18:45:00.000Z","2023-06-16T19:00:00.000Z","7323"
"2023-06-16T19:00:00.000Z","2023-06-16T19:15:00.000Z","7323"
"2023-06-16T19:15:00.000Z","2023-06-16T19:30:00.000Z","7323"
"2023-06-16T19:30:00.000Z","2023-06-16T19:45:00.000Z","7323"
"2023-06-16T19:45:00.000Z","2023-06-16T20:00:00.000Z","7323"
"2023-06-16T20:00:00.000Z","2023-06-16T20:15:00.000Z","7323"
"2023-06-16T20:15:00.000Z","2023-06-16T20:30:00.000Z","7323"
"2023-06-16T20:30:00.000Z","2023-06-16T20:45:00.000Z","7323"
"2023-06-16T20:45:00.000Z","2023-06-16T21:00:00.000Z","7323"
"2023-06-16T21:00:00.000Z","2023-06-16T21:15:00.000Z","7323"
"2023-06-16T21:15:00.000Z","2023-06-16T21:30:00.000Z","7323"
"2023-06-16T21:30:00.000Z","2023-06-16T21:45:00.000Z","7323"
"2023-06-16T21:45:00.000Z","2023-06-16T22:00:00.000Z","7323"
"2023-06-16T22:00:00.000Z","2023-06-16T22:15:00.000Z","7323"
"2023-06-16T22:15:00.000Z","2023-06-16T22:30:00.000Z","7323"
"2023-06-16T22:30:00.000Z","2023-06-16T22:45:00.000Z","7323"
"2023-06-16T22:45:00.000Z","2023-06-16T23:00:00.000Z","7323"
"2023-06-16T23:00:00.000Z","2023-06-16T23:15:00.000Z","7323"
"2023-06-16T23:15:00.000Z","2023-06-16T23:30:00.000Z","7323"
"2023-06-16T23:30:00.000Z","2023-06-16T23:45:00.000Z","7323"
"2023-06-16T23:45:00.000Z","2023-06-17T00:00:00.000Z","7323"
"2023-06-17T00:00:00.000Z","2023-06-17T00:15:00.000Z","7323"
"2023-06-17T00:15:00.000Z","2023-06-17T00:30:00.000Z","7323"
"2023-06-17T00:30:00.000Z","2023-06-17T00:45:00.000Z","7323"
"2023-06-17T00:45:00.000Z","2023-06-17T01:00:00.000Z","7323"
"2023-06-17T01:00:00.000Z","2023-06-17T01:15:00.000Z","7323"
"2023-06-17T01:15:00.000Z","2023-06-17T01:30:00.000Z","7323"
"2023-06-17T01:30:00.000Z","2023-06-17T01:45:00.000Z","7323"
"2023-06-17T01:45:00.000Z","2023-06-17T02:00:00.000Z","7323"
"2023-06-17T02:00:00.000Z","2023-06-17T02:15:00.000Z","7323"
"2023-06-17T02:15:00.000Z","2023-06-17T02:30:00.000Z","7323"
"2023-06-17T02:30:00.000Z","2023-06-17T02:45:00.000Z","7323"
"2023-06-17T02:45:00.000Z","2023-06-17T03:00:00.000Z","7323"
"2023-06-17T03:00:00.000Z","2023-06-17T03:15:00.000Z","7323"
"2023-06-17T03:15:00.000Z","2023-06-17T03:30:00.000Z","7323"
"2023-06-17T03:30:00.000Z","2023-06-17T03:45:00.000Z","7323"
"2023-06-17T03:45:00.000Z","2023-06-17T04:00:00.000Z","7323"
"2023-06-17T04:00:00.000Z","2023-06-17T04:15:00.000Z","7323"
"2023-06-17T04:15:00.000Z","2023-06-17T04:30:00.000Z","7323"
"2023-06-17T04:30:00.000Z","2023-06-17T04:45:00.000Z","7323"
"2023-06-17T04:45:00.000Z","2023-06-17T05:00:00.000Z","7323"
"2023-06-17T05:00:00.000Z","2023-06-17T05:15:00.000Z","7323"
"2023-06-17T05:15:00.000Z","2023-06-17T05:30:00.000Z","7323"
"2023-06-17T05:30:00.000Z","2023-06-17T05:45:00.000Z","7323"
"2023-06-17T05:45:00.000Z","2023-06-17T06:00:00.000Z","7323"
"2023-06-17T06:00:00.000Z","2023-06-17T06:15:00.000Z","7323"
"2023-06-17T06:15:00.000Z","2023-06-17T06:30:00.000Z","7323"
"2023-06-17T06:30:00.000Z","2023-06-17T06:45:00.000Z","7323"
"2023-06-17T06:45:00.000Z","2023-06-17T07:00:00.000Z","7323"
"2023-06-17T07:00:00.000Z","2023-06-17T07:15:00.000Z","7323"
"2023-06-17T07:15:00.000Z","2023-06-17T07:30:00.000Z","7323"
"2023-06-17T07:30:00.000Z","2023-06-17T07:45:00.000Z","7323"
"2023-06-17T07:45:00.000Z","2023-06-17T08:00:00.000Z","7323"
"2023-06-17T08:00:00.000Z","2023-06-17T08:15:00.000Z","7323"
"2023-06-17T08:15:00.000Z","2023-06-17T08:30:00.000Z","7323"
"2023-06-17T08:30:00.000Z","2023-06-17T08:45:00.000Z","7323"
"2023-06-17T08:45:00.000Z","2023-06-17T09:00:00.000Z","7323"
"2023-06-17T09:00:00.000Z","2023-06-17T09:15:00.000Z","7323"
"2023-06-17T09:15:00.000Z","2023-06-17T09:30:00.000Z","7323"
"2023-06-17T09:30:00.000Z","2023-06-17T09:45:00.000Z","7421"
"2023-06-17T09:45:00.000Z","2023-06-17T10:00:00.000Z","7421"
"2023-06-17T10:00:00.000Z","2023-06-17T10:15:00.000Z","7434"
"2023-06-17T10:15:00.000Z","2023-06-17T10:30:00.000Z","7434"
"2023-06-17T10:30:00.000Z","2023-06-17T10:45:00.000Z","7498"
"2023-06-17T10:45:00.000Z","2023-06-17T11:00:00.000Z","7498"
"2023-06-17T11:00:00.000Z","2023-06-17T11:15:00.000Z","7308"
"2023-06-17T11:15:00.000Z","2023-06-17T11:30:00.000Z","7308"
"2023-06-17T11:30:00.000Z","2023-06-17T11:45:00.000Z","7453"
"2023-06-17T11:45:00.000Z","2023-06-17T12:00:00.000Z","7453"
"2023-06-17T12:00:00.000Z","2023-06-17T12:15:00.000Z","7487"
"2023-06-17T12:15:00.000Z","2023-06-17T12:30:00.000Z","7487"
"2023-06-17T12:30:00.000Z","2023-06-17T12:45:00.000Z","7470"
"2023-06-17T12:45:00.000Z","2023-06-17T13:00:00.000Z","7470"
"2023-06-17T13:00:00.000Z","2023-06-17T13:15:00.000Z","7376"
"2023-06-17T13:15:00.000Z","2023-06-17T13:30:00.000Z","7376"
"2023-06-17T13:30:00.000Z","2023-06-17T13:45:00.000Z","7477"
"2023-06-17T13:45:00.000Z","2023-06-17T14:00:00.000Z","7477"
"2023-06-17T14:00:00.000Z","2023-06-17T14:15:00.000Z","7546"
"2023-06-17T14:15:00.000Z","2023-06-17T14:30:00.000Z","7546"
"2023-06-17T14:30:00.000Z","2023-06-17T14:45:00.000Z","7528"
"2023-06-17T14:45:00.000Z","2023-06-17T15:00:00.000Z","7528"
"2023-06-17T15:00:00.000Z","2023-06-17T15:15:00.000Z","7674"
"2023-06-17T15:15:00.000Z","2023-06-17T15:30:00.000Z","7674"
"2023-06-17T15:30:00.000Z","2023-06-17T15:45:00.000Z","7604"
"2023-06-17T15:45:00.000Z","2023-06-17T16:00:00.000Z","7604"
"2023-06-17T16:00:00.000Z","2023-06-17T16:15:00.000Z","7649"
"2023-06-17T16:15:00.000Z","2023-06-17T16:30:00.000Z","7649"
"2023-06-17T16:30:00.000Z","2023-06-17T16:45:00.000Z","7534"
"2023-06-17T16:45:00.000Z","2023-06-17T17:00:00.000Z","7534"
"2023-06-17T17:00:00.000Z","2023-06-17T17:15:00.000Z","7533"
"2023-06-17T17:15:00.000Z","2023-06-17T17:30:00.000Z","7533"
"2023-06-17T17:30:00.000Z","2023-06-17T17:45:00.000Z","7493"
"2023-06-17T17:45:00.000Z","2023-06-17T18:00:00.000Z","7493"
"2023-06-17T18:00:00.000Z","2023-06-17T18:15:00.000Z","7280"
"2023-06-17T18:15:00.000Z","2023-06-17T18:30:00.000Z","7280"
"2023-06-17T18:30:00.000Z","2023-06-17T18:45:00.000Z","7118"
"2023-06-17T18:45:00.000Z","2023-06-17T19:00:00.000Z","7039"
"2023-06-17T19:00:00.000Z","2023-06-17T19:15:00.000Z","7039"
"2023-06-17T19:15:00.000Z","2023-06-17T19:30:00.000Z","7039"
"2023-06-17T19:30:00.000Z","2023-06-17T19:45:00.000Z","7039"
"2023-06-17T19:45:00.000Z","2023-06-17T20:00:00.000Z","7039"
